ticker,evtdate,DATE,abret
BA,11-Jul-14,11-Jul-14,0.01221
BA,11-Jul-14,14-Jul-14,0.00771
BA,11-Jul-14,15-Jul-14,-0.00426
BA,11-Jul-14,16-Jul-14,-0.01736
BA,13-Dec-06,8-Dec-06,-0.00058
BA,13-Dec-06,11-Dec-06,-0.00421
BA,13-Dec-06,12-Dec-06,0.00924
BA,13-Dec-06,13-Dec-06,-0.00782
BA,13-Dec-06,14-Dec-06,-0.0083
BA,13-Dec-06,15-Dec-06,0.00855
BA,13-Dec-06,18-Dec-06,-0.00862
BA,15-Nov-06,10-Nov-06,0.00305
BA,15-Nov-06,13-Nov-06,-0.00237
BA,15-Nov-06,14-Nov-06,-0.0082
BA,15-Nov-06,15-Nov-06,0.01103
BA,15-Nov-06,16-Nov-06,0.01685
BA,15-Nov-06,17-Nov-06,0.00859
BA,15-Nov-06,20-Nov-06,-0.00346
BA,21-Apr-06,18-Apr-06,-0.00291
BA,21-Apr-06,19-Apr-06,0.01796
BA,21-Apr-06,20-Apr-06,0.00445
BA,21-Apr-06,21-Apr-06,0.01138
BA,21-Apr-06,24-Apr-06,-0.00304
BA,21-Apr-06,25-Apr-06,-0.00769
BA,21-Apr-06,26-Apr-06,-0.00466
BA,27-Feb-17,22-Feb-17,-0.00037
BA,27-Feb-17,23-Feb-17,0.00863
BA,27-Feb-17,24-Feb-17,0.00501
BA,27-Feb-17,27-Feb-17,0.00942
BA,27-Feb-17,28-Feb-17,0.00815
BA,27-Feb-17,1-Mar-17,0.00345
BA,27-Feb-17,2-Mar-17,0.00476
WEN,27-Jan-16,22-Jan-16,0.00047
WEN,27-Jan-16,25-Jan-16,-0.01331
WEN,27-Jan-16,26-Jan-16,0.0026
WEN,27-Jan-16,27-Jan-16,0.00375
WEN,27-Jan-16,28-Jan-16,0.0288
WEN,27-Jan-16,29-Jan-16,0.0209
WEN,27-Jan-16,1-Feb-16,-0.00572
WEN,28-Jul-10,23-Jul-10,0.01404
WEN,28-Jul-10,26-Jul-10,0.00705
WEN,28-Jul-10,27-Jul-10,0.00257
WEN,28-Jul-10,28-Jul-10,-0.00467
WEN,28-Jul-10,29-Jul-10,0.01346
WEN,28-Jul-10,30-Jul-10,-0.00312
WEN,28-Jul-10,2-Aug-10,-0.00605
LMT,11-Jul-14,8-Jul-14,-0.00222
LMT,11-Jul-14,9-Jul-14,-0.00154
LMT,11-Jul-14,10-Jul-14,0.00477
LMT,11-Jul-14,11-Jul-14,0.01215
LMT,11-Jul-14,14-Jul-14,0.00419
LMT,11-Jul-14,15-Jul-14,0.00293
LMT,11-Jul-14,16-Jul-14,-0.0129
LMT,27-May-11,24-May-11,-0.00979
LMT,27-May-11,25-May-11,-0.00018
LMT,27-May-11,26-May-11,-0.01021
LMT,27-May-11,27-May-11,0.0003
LMT,27-May-11,31-May-11,0.00123
LMT,27-May-11,1-Jun-11,-0.01431
LMT,27-May-11,2-Jun-11,-0.00029
MWV,1-Nov-07,29-Oct-07,-0.00454
MWV,1-Nov-07,30-Oct-07,0.00868
MWV,1-Nov-07,31-Oct-07,0.00738
MWV,1-Nov-07,1-Nov-07,0.00867
MWV,1-Nov-07,2-Nov-07,-0.01138
MWV,1-Nov-07,5-Nov-07,0.00508
MWV,1-Nov-07,6-Nov-07,0.01082
PFE,12-May-08,7-May-08,0.00461
PFE,12-May-08,8-May-08,0
PFE,12-May-08,9-May-08,-0.00276
PFE,12-May-08,12-May-08,-0.00051
PFE,12-May-08,13-May-08,0.00387
PFE,12-May-08,14-May-08,-0.00025
PFE,12-May-08,15-May-08,-0.00696
TXT,31-Jul-07,26-Jul-07,0.01071
TXT,31-Jul-07,27-Jul-07,-0.01324
TXT,31-Jul-07,30-Jul-07,0.0046
TXT,31-Jul-07,31-Jul-07,-0.01097
TXT,31-Jul-07,1-Aug-07,0.00873
TXT,31-Jul-07,2-Aug-07,0.01468
TXT,31-Jul-07,3-Aug-07,0.00384
PBI,19-Mar-07,14-Mar-07,-0.01087
PBI,19-Mar-07,15-Mar-07,-0.00661
PBI,19-Mar-07,16-Mar-07,-0.00044
PBI,19-Mar-07,19-Mar-07,-0.00533
PBI,19-Mar-07,20-Mar-07,-0.00369
PBI,19-Mar-07,21-Mar-07,0.00289
PBI,19-Mar-07,22-Mar-07,0.00029
AA,15-Jul-10,12-Jul-10,-0.00849
AA,15-Jul-10,13-Jul-10,-0.01509
AA,15-Jul-10,14-Jul-10,-0.00388
AA,15-Jul-10,15-Jul-10,-0.00896
AA,15-Jul-10,16-Jul-10,0.01842
AA,15-Jul-10,19-Jul-10,0.00755
AA,15-Jul-10,20-Jul-10,0.00605
NOC,9-Aug-13,6-Aug-13,-0.00161
NOC,9-Aug-13,7-Aug-13,0.01142
NOC,9-Aug-13,8-Aug-13,-0.00591
NOC,9-Aug-13,9-Aug-13,0.00159
NOC,9-Aug-13,12-Aug-13,-0.00416
NOC,9-Aug-13,13-Aug-13,0.00164
NOC,9-Aug-13,14-Aug-13,-0.00397
NOC,19-Apr-17,13-Apr-17,0.00758
NOC,19-Apr-17,17-Apr-17,0.00648
NOC,19-Apr-17,18-Apr-17,0.00073
NOC,19-Apr-17,19-Apr-17,0.00153
NOC,19-Apr-17,20-Apr-17,-0.00113
NOC,19-Apr-17,21-Apr-17,0.00696
NOC,19-Apr-17,24-Apr-17,0.00429
F,7-May-12,2-May-12,-0.00831
F,7-May-12,3-May-12,-0.0055
F,7-May-12,4-May-12,-0.00277
F,7-May-12,7-May-12,-0.00242
F,7-May-12,8-May-12,0.00003
F,7-May-12,9-May-12,0.01578
F,7-May-12,10-May-12,-0.00302
DIS,1-Aug-16,27-Jul-16,-0.00185
DIS,1-Aug-16,28-Jul-16,-0.00596
DIS,1-Aug-16,29-Jul-16,-0.00037
DIS,1-Aug-16,1-Aug-16,-0.003
DIS,1-Aug-16,2-Aug-16,0.00186
DIS,1-Aug-16,3-Aug-16,0.00923
DIS,1-Aug-16,4-Aug-16,-0.00974
HPQ,11-Dec-08,8-Dec-08,0.01834
HPQ,11-Dec-08,9-Dec-08,-0.00755
HPQ,11-Dec-08,10-Dec-08,0.00902
HPQ,11-Dec-08,11-Dec-08,0.00641
HPQ,11-Dec-08,12-Dec-08,0.03361
HPQ,11-Dec-08,15-Dec-08,-0.02463
HPQ,11-Dec-08,16-Dec-08,0.00269
CFR,19-May-06,16-May-06,-0.00207
CFR,19-May-06,17-May-06,0.00422
CFR,19-May-06,18-May-06,-0.00983
CFR,19-May-06,19-May-06,-0.00039
CFR,19-May-06,22-May-06,0.01646
CFR,19-May-06,23-May-06,-0.00836
CFR,19-May-06,24-May-06,0.01133
XRX,23-Jan-07,18-Jan-07,-0.01132
XRX,23-Jan-07,19-Jan-07,-0.00055
XRX,23-Jan-07,22-Jan-07,-0.00616
XRX,23-Jan-07,23-Jan-07,-0.01167
XRX,23-Jan-07,24-Jan-07,0.01501
XRX,23-Jan-07,25-Jan-07,0.01217
XRX,23-Jan-07,26-Jan-07,0.01195
ALK,26-Jul-17,21-Jul-17,-0.00699
ALK,26-Jul-17,24-Jul-17,-0.01279
ALK,26-Jul-17,25-Jul-17,-0.00384
ALK,26-Jul-17,26-Jul-17,0.00926
ALK,26-Jul-17,27-Jul-17,0.0061
ALK,26-Jul-17,28-Jul-17,-0.01582
ALK,26-Jul-17,31-Jul-17,-0.01023
ARW,8-Mar-10,3-Mar-10,-0.0028
ARW,8-Mar-10,4-Mar-10,-0.01149
ARW,8-Mar-10,5-Mar-10,-0.01156
ARW,8-Mar-10,8-Mar-10,-0.00842
ARW,8-Mar-10,9-Mar-10,0.00256
ARW,8-Mar-10,10-Mar-10,0.0076
ARW,8-Mar-10,11-Mar-10,-0.00694
EV,8-Feb-12,3-Feb-12,-0.00634
EV,8-Feb-12,6-Feb-12,0.00936
EV,8-Feb-12,7-Feb-12,0.00661
EV,8-Feb-12,8-Feb-12,-0.00027
EV,8-Feb-12,9-Feb-12,0.00706
EV,8-Feb-12,10-Feb-12,0.00963
EV,8-Feb-12,13-Feb-12,0.00044
FITB,13-Apr-06,10-Apr-06,-0.00067
FITB,13-Apr-06,11-Apr-06,0.00507
FITB,13-Apr-06,12-Apr-06,-0.01235
FITB,13-Apr-06,13-Apr-06,0.01367
FITB,13-Apr-06,17-Apr-06,0.00465
FITB,13-Apr-06,18-Apr-06,0.0315
FITB,13-Apr-06,19-Apr-06,-0.01412
OXY,14-Jan-09,9-Jan-09,-0.04288
OXY,14-Jan-09,12-Jan-09,-0.01653
OXY,14-Jan-09,13-Jan-09,0.03657
OXY,14-Jan-09,14-Jan-09,-0.01483
OXY,14-Jan-09,15-Jan-09,-0.0086
OXY,14-Jan-09,16-Jan-09,-0.0193
OXY,14-Jan-09,20-Jan-09,-0.00868
RF,31-Jan-12,26-Jan-12,-0.00596
RF,31-Jan-12,27-Jan-12,0.02711
RF,31-Jan-12,30-Jan-12,-0.01158
RF,31-Jan-12,31-Jan-12,0.01135
RF,31-Jan-12,1-Feb-12,-0.01045
RF,31-Jan-12,2-Feb-12,0.02036
RF,31-Jan-12,3-Feb-12,0.00206
FMER,27-Oct-09,22-Oct-09,0.01649
FMER,27-Oct-09,23-Oct-09,0.00914
FMER,27-Oct-09,26-Oct-09,0.03278
FMER,27-Oct-09,27-Oct-09,0.03935
FMER,27-Oct-09,28-Oct-09,0.01924
FMER,27-Oct-09,29-Oct-09,-0.03516
FMER,27-Oct-09,30-Oct-09,0.02655
TRMK,22-Jun-15,17-Jun-15,-0.01346
TRMK,22-Jun-15,18-Jun-15,0.00388
TRMK,22-Jun-15,19-Jun-15,-0.00284
TRMK,22-Jun-15,22-Jun-15,0.00189
TRMK,22-Jun-15,23-Jun-15,0.00468
TRMK,22-Jun-15,24-Jun-15,-0.00201
TRMK,22-Jun-15,25-Jun-15,0.00169
MTB,17-May-06,12-May-06,0.00595
MTB,17-May-06,15-May-06,0.00935
MTB,17-May-06,16-May-06,-0.00895
MTB,17-May-06,17-May-06,-0.00266
MTB,17-May-06,18-May-06,-0.00011
MTB,17-May-06,19-May-06,0.0089
MTB,17-May-06,22-May-06,0.00839
SRCE,10-Jun-08,5-Jun-08,-0.05141
SRCE,10-Jun-08,6-Jun-08,0.01008
SRCE,10-Jun-08,9-Jun-08,0.00343
SRCE,10-Jun-08,10-Jun-08,0.01171
SRCE,10-Jun-08,11-Jun-08,-0.02505
SRCE,10-Jun-08,12-Jun-08,0.00772
SRCE,10-Jun-08,13-Jun-08,-0.01432
BEN,3-Aug-06,31-Jul-06,0.00661
BEN,3-Aug-06,1-Aug-06,0.00423
BEN,3-Aug-06,2-Aug-06,0.00217
BEN,3-Aug-06,3-Aug-06,-0.00401
BEN,3-Aug-06,4-Aug-06,0.01958
BEN,3-Aug-06,7-Aug-06,0.00006
BEN,3-Aug-06,8-Aug-06,0.00164
WMB,3-Aug-09,29-Jul-09,-0.01541
WMB,3-Aug-09,30-Jul-09,0.00923
WMB,3-Aug-09,31-Jul-09,-0.00283
WMB,3-Aug-09,3-Aug-09,0.01529
WMB,3-Aug-09,4-Aug-09,-0.00138
WMB,3-Aug-09,5-Aug-09,-0.01921
WMB,3-Aug-09,6-Aug-09,-0.03297
RRD,28-Jan-13,23-Jan-13,-0.04494
RRD,28-Jan-13,24-Jan-13,-0.0031
RRD,28-Jan-13,25-Jan-13,-0.02325
RRD,28-Jan-13,28-Jan-13,0.01374
RRD,28-Jan-13,29-Jan-13,-0.01953
RRD,28-Jan-13,30-Jan-13,-0.01058
RRD,28-Jan-13,31-Jan-13,0.0314
WFC,1-Sep-06,29-Aug-06,-0.00641
WFC,1-Sep-06,30-Aug-06,-0.00285
WFC,1-Sep-06,31-Aug-06,0.00083
WFC,1-Sep-06,1-Sep-06,-0.00565
WFC,1-Sep-06,5-Sep-06,0.00044
WFC,1-Sep-06,6-Sep-06,0.01018
WFC,1-Sep-06,7-Sep-06,-0.0076
WFC,31-Jul-17,26-Jul-17,0.0049
WFC,31-Jul-17,27-Jul-17,-0.00559
WFC,31-Jul-17,28-Jul-17,-0.02494
WFC,31-Jul-17,31-Jul-17,0.00969
WFC,31-Jul-17,1-Aug-17,-0.00291
WFC,31-Jul-17,2-Aug-17,-0.00204
WFC,31-Jul-17,3-Aug-17,0.0021
S,11-Mar-09,6-Mar-09,-0.00384
S,11-Mar-09,9-Mar-09,0.04764
S,11-Mar-09,10-Mar-09,-0.01326
S,11-Mar-09,11-Mar-09,-0.00912
S,11-Mar-09,12-Mar-09,-0.00927
S,11-Mar-09,13-Mar-09,0.06697
S,11-Mar-09,16-Mar-09,-0.12709
WY,10-Aug-06,7-Aug-06,0.00574
WY,10-Aug-06,8-Aug-06,-0.00425
WY,10-Aug-06,9-Aug-06,0.0114
WY,10-Aug-06,10-Aug-06,-0.01213
WY,10-Aug-06,11-Aug-06,-0.00403
WY,10-Aug-06,14-Aug-06,-0.00125
WY,10-Aug-06,15-Aug-06,0.00431
CSC,3-Apr-13,28-Mar-13,0.00194
CSC,3-Apr-13,1-Apr-13,-0.00828
CSC,3-Apr-13,2-Apr-13,-0.00699
CSC,3-Apr-13,3-Apr-13,0.00575
CSC,3-Apr-13,4-Apr-13,-0.00829
CSC,3-Apr-13,5-Apr-13,-0.01119
CSC,3-Apr-13,8-Apr-13,-0.00381
DXC,5-Jul-17,29-Jun-17,0.01669
DXC,5-Jul-17,30-Jun-17,-0.02688
DXC,5-Jul-17,3-Jul-17,-0.01369
DXC,5-Jul-17,5-Jul-17,0.00115
DXC,5-Jul-17,6-Jul-17,0.01895
DXC,5-Jul-17,7-Jul-17,-0.00168
DXC,5-Jul-17,10-Jul-17,0.00377
DBD,31-Aug-06,28-Aug-06,-0.0018
DBD,31-Aug-06,29-Aug-06,0.00055
DBD,31-Aug-06,30-Aug-06,0.00584
DBD,31-Aug-06,31-Aug-06,-0.00169
DBD,31-Aug-06,1-Sep-06,-0.00045
DBD,31-Aug-06,5-Sep-06,0.00419
DBD,31-Aug-06,6-Sep-06,-0.01042
TJX,17-Jan-07,11-Jan-07,0.00592
TJX,17-Jan-07,12-Jan-07,-0.00724
TJX,17-Jan-07,16-Jan-07,-0.00468
TJX,17-Jan-07,17-Jan-07,-0.0081
TJX,17-Jan-07,18-Jan-07,-0.0004
TJX,17-Jan-07,19-Jan-07,0.0136
TJX,17-Jan-07,22-Jan-07,0.0016
HCSG,9-Dec-11,6-Dec-11,-0.00704
HCSG,9-Dec-11,7-Dec-11,-0.0059
HCSG,9-Dec-11,8-Dec-11,-0.00478
HCSG,9-Dec-11,9-Dec-11,-0.00081
HCSG,9-Dec-11,12-Dec-11,0.01511
HCSG,9-Dec-11,13-Dec-11,0.00327
HCSG,9-Dec-11,14-Dec-11,-0.02929
PKI,16-Mar-16,11-Mar-16,0.00432
PKI,16-Mar-16,14-Mar-16,-0.00552
PKI,16-Mar-16,15-Mar-16,-0.01229
PKI,16-Mar-16,16-Mar-16,-0.00214
PKI,16-Mar-16,17-Mar-16,-0.01553
PKI,16-Mar-16,18-Mar-16,0.02317
PKI,16-Mar-16,21-Mar-16,-0.01233
HBAN,9-May-11,4-May-11,-0.00248
HBAN,9-May-11,5-May-11,-0.00287
HBAN,9-May-11,6-May-11,-0.00431
HBAN,9-May-11,9-May-11,0.01016
HBAN,9-May-11,10-May-11,-0.01381
HBAN,9-May-11,11-May-11,0.01734
HBAN,9-May-11,12-May-11,-0.008
SWK,11-Mar-13,6-Mar-13,-0.00069
SWK,11-Mar-13,7-Mar-13,-0.00375
SWK,11-Mar-13,8-Mar-13,0.00083
SWK,11-Mar-13,11-Mar-13,0.00561
SWK,11-Mar-13,12-Mar-13,0.00403
SWK,11-Mar-13,13-Mar-13,0.00091
SWK,11-Mar-13,14-Mar-13,0.00097
MCD,7-Nov-11,2-Nov-11,-0.00064
MCD,7-Nov-11,3-Nov-11,-0.00656
MCD,7-Nov-11,4-Nov-11,0.00856
MCD,7-Nov-11,7-Nov-11,0.00217
MCD,7-Nov-11,8-Nov-11,-0.00832
MCD,7-Nov-11,9-Nov-11,-0.00514
MCD,7-Nov-11,10-Nov-11,0.00101
MCD,9-Aug-11,4-Aug-11,0.01417
MCD,9-Aug-11,5-Aug-11,0.00311
MCD,9-Aug-11,8-Aug-11,-0.01182
MCD,9-Aug-11,9-Aug-11,0.02618
MCD,9-Aug-11,10-Aug-11,-0.01055
MCD,9-Aug-11,11-Aug-11,0.0042
MCD,9-Aug-11,12-Aug-11,-0.01327
MCD,9-Mar-12,6-Mar-12,0.00592
MCD,9-Mar-12,7-Mar-12,-0.00225
MCD,9-Mar-12,8-Mar-12,-0.0395
MCD,9-Mar-12,9-Mar-12,-0.00365
MCD,9-Mar-12,12-Mar-12,-0.00347
MCD,9-Mar-12,13-Mar-12,-0.00925
MCD,9-Mar-12,14-Mar-12,0.0035
MCD,12-Sep-11,7-Sep-11,-0.00179
MCD,12-Sep-11,8-Sep-11,-0.01021
MCD,12-Sep-11,9-Sep-11,-0.027
MCD,12-Sep-11,12-Sep-11,0.01071
MCD,12-Sep-11,13-Sep-11,-0.00669
MCD,12-Sep-11,14-Sep-11,-0.00231
MCD,12-Sep-11,15-Sep-11,0.00495
MCD,14-Dec-10,9-Dec-10,-0.01525
MCD,14-Dec-10,10-Dec-10,-0.00388
MCD,14-Dec-10,13-Dec-10,-0.00686
MCD,14-Dec-10,14-Dec-10,-0.00152
MCD,14-Dec-10,15-Dec-10,0.00032
MCD,14-Dec-10,16-Dec-10,-0.00847
MCD,14-Dec-10,17-Dec-10,-0.00021
MCD,16-Nov-11,11-Nov-11,0.0037
MCD,16-Nov-11,14-Nov-11,-0.00775
MCD,16-Nov-11,15-Nov-11,0.00136
MCD,16-Nov-11,16-Nov-11,-0.00755
MCD,16-Nov-11,17-Nov-11,-0.00059
MCD,16-Nov-11,18-Nov-11,0.00591
MCD,16-Nov-11,21-Nov-11,0.00199
MCD,18-Nov-11,15-Nov-11,0.00117
MCD,18-Nov-11,16-Nov-11,-0.00745
MCD,18-Nov-11,17-Nov-11,-0.00071
MCD,18-Nov-11,18-Nov-11,0.00579
MCD,18-Nov-11,21-Nov-11,0.00219
MCD,18-Nov-11,22-Nov-11,0.0025
MCD,18-Nov-11,23-Nov-11,0.00001
ADP,5-May-16,2-May-16,0.00259
ADP,5-May-16,3-May-16,-0.00157
ADP,5-May-16,4-May-16,0.00044
ADP,5-May-16,5-May-16,-0.02432
ADP,5-May-16,6-May-16,0.00105
ADP,5-May-16,9-May-16,0.00261
ADP,5-May-16,10-May-16,0.00105
ADP,6-Jul-06,30-Jun-06,0.0012
ADP,6-Jul-06,3-Jul-06,-0.00228
ADP,6-Jul-06,5-Jul-06,0.00247
ADP,6-Jul-06,6-Jul-06,-0.00028
ADP,6-Jul-06,7-Jul-06,-0.02654
ADP,6-Jul-06,10-Jul-06,0.00816
ADP,6-Jul-06,11-Jul-06,-0.01018
ADP,15-Jun-11,10-Jun-11,-0.00192
ADP,15-Jun-11,13-Jun-11,0.01156
ADP,15-Jun-11,14-Jun-11,-0.00999
ADP,15-Jun-11,15-Jun-11,-0.00281
ADP,15-Jun-11,16-Jun-11,0.00147
ADP,15-Jun-11,17-Jun-11,-0.00633
ADP,15-Jun-11,20-Jun-11,0.00924
ADP,19-Jun-06,14-Jun-06,0.00438
ADP,19-Jun-06,15-Jun-06,-0.00188
ADP,19-Jun-06,16-Jun-06,0.00043
ADP,19-Jun-06,19-Jun-06,-0.00211
ADP,19-Jun-06,20-Jun-06,-0.00063
ADP,19-Jun-06,21-Jun-06,-0.00045
ADP,19-Jun-06,22-Jun-06,-0.00174
ADP,28-Dec-11,22-Dec-11,-0.00424
ADP,28-Dec-11,23-Dec-11,-0.00067
ADP,28-Dec-11,27-Dec-11,0.00281
ADP,28-Dec-11,28-Dec-11,-0.00304
ADP,28-Dec-11,29-Dec-11,0.00137
ADP,28-Dec-11,30-Dec-11,-0.00332
ADP,28-Dec-11,3-Jan-12,-0.00477
ADP,30-Jul-13,25-Jul-13,-0.00656
ADP,30-Jul-13,26-Jul-13,0.00268
ADP,30-Jul-13,29-Jul-13,-0.00318
ADP,30-Jul-13,30-Jul-13,-0.00293
ADP,30-Jul-13,31-Jul-13,-0.00186
ADP,30-Jul-13,1-Aug-13,-0.01767
ADP,30-Jul-13,2-Aug-13,-0.00749
SVU,15-Aug-14,12-Aug-14,-0.00359
SVU,15-Aug-14,13-Aug-14,0.01259
SVU,15-Aug-14,14-Aug-14,0.00012
SVU,15-Aug-14,15-Aug-14,-0.02683
SVU,15-Aug-14,18-Aug-14,0.0115
SVU,15-Aug-14,19-Aug-14,0.01596
SVU,15-Aug-14,20-Aug-14,-0.00847
RAD,19-May-17,16-May-17,-0.07806
RAD,19-May-17,17-May-17,-0.00645
RAD,19-May-17,18-May-17,-0.06638
RAD,19-May-17,19-May-17,0.00964
RAD,19-May-17,22-May-17,0.03708
RAD,19-May-17,23-May-17,-0.01338
RAD,19-May-17,24-May-17,0.03524
RAD,30-Jul-14,25-Jul-14,-0.04076
RAD,30-Jul-14,28-Jul-14,-0.04865
RAD,30-Jul-14,29-Jul-14,-0.03089
RAD,30-Jul-14,30-Jul-14,0.00806
RAD,30-Jul-14,31-Jul-14,0.01512
RAD,30-Jul-14,1-Aug-14,0.0102
RAD,30-Jul-14,4-Aug-14,-0.02928
KELYA,9-Mar-12,6-Mar-12,-0.00645
KELYA,9-Mar-12,7-Mar-12,-0.01059
KELYA,9-Mar-12,8-Mar-12,0.03763
KELYA,9-Mar-12,9-Mar-12,-0.03316
KELYA,9-Mar-12,12-Mar-12,-0.00243
KELYA,9-Mar-12,13-Mar-12,0.00865
KELYA,9-Mar-12,14-Mar-12,0.00445
NYT,30-Jan-13,25-Jan-13,-0.0148
NYT,30-Jan-13,28-Jan-13,0.00093
NYT,30-Jan-13,29-Jan-13,-0.0316
NYT,30-Jan-13,30-Jan-13,-0.02274
NYT,30-Jan-13,31-Jan-13,0.01841
NYT,30-Jan-13,1-Feb-13,-0.01848
NYT,30-Jan-13,4-Feb-13,-0.04113
ABM,14-Nov-17,9-Nov-17,-0.00065
ABM,14-Nov-17,10-Nov-17,0.00511
ABM,14-Nov-17,13-Nov-17,-0.0012
ABM,14-Nov-17,14-Nov-17,0.00149
ABM,14-Nov-17,15-Nov-17,0.00455
ABM,14-Nov-17,16-Nov-17,-0.01796
ABM,14-Nov-17,17-Nov-17,-0.00563
ABM,21-Apr-11,18-Apr-11,-0.00685
ABM,21-Apr-11,19-Apr-11,0.00093
ABM,21-Apr-11,20-Apr-11,-0.00512
ABM,21-Apr-11,21-Apr-11,-0.01265
ABM,21-Apr-11,25-Apr-11,-0.0012
ABM,21-Apr-11,26-Apr-11,-0.00927
ABM,21-Apr-11,27-Apr-11,0.00153
JPM,1-May-07,26-Apr-07,0.00788
JPM,1-May-07,27-Apr-07,-0.00168
JPM,1-May-07,30-Apr-07,0.00165
JPM,1-May-07,1-May-07,0.00034
JPM,1-May-07,2-May-07,-0.00298
JPM,1-May-07,3-May-07,-0.00588
JPM,1-May-07,4-May-07,-0.00339
JPM,1-Oct-13,26-Sep-13,0.012
JPM,1-Oct-13,27-Sep-13,0.01167
JPM,1-Oct-13,30-Sep-13,-0.00299
JPM,1-Oct-13,1-Oct-13,0.00047
JPM,1-Oct-13,2-Oct-13,0.00969
JPM,1-Oct-13,3-Oct-13,0.00195
JPM,1-Oct-13,4-Oct-13,0.00455
JPM,5-Dec-13,2-Dec-13,-0.00705
JPM,5-Dec-13,3-Dec-13,0.00223
JPM,5-Dec-13,4-Dec-13,0.00172
JPM,5-Dec-13,5-Dec-13,-0.00864
JPM,5-Dec-13,6-Dec-13,-0.0102
JPM,5-Dec-13,9-Dec-13,0.00467
JPM,5-Dec-13,10-Dec-13,0.00165
JPM,7-Sep-06,1-Sep-06,-0.00709
JPM,7-Sep-06,5-Sep-06,0.00067
JPM,7-Sep-06,6-Sep-06,0.00991
JPM,7-Sep-06,7-Sep-06,-0.01016
JPM,7-Sep-06,8-Sep-06,-0.00375
JPM,7-Sep-06,11-Sep-06,0.00204
JPM,7-Sep-06,12-Sep-06,0.0038
JPM,12-Feb-13,7-Feb-13,-0.00645
JPM,12-Feb-13,8-Feb-13,0.0045
JPM,12-Feb-13,11-Feb-13,-0.00507
JPM,12-Feb-13,12-Feb-13,-0.00354
JPM,12-Feb-13,13-Feb-13,-0.01056
JPM,12-Feb-13,14-Feb-13,0.00885
JPM,12-Feb-13,15-Feb-13,-0.00384
JPM,14-Jun-10,9-Jun-10,-0.00589
JPM,14-Jun-10,10-Jun-10,-0.00533
JPM,14-Jun-10,11-Jun-10,-0.00564
JPM,14-Jun-10,14-Jun-10,-0.01515
JPM,14-Jun-10,15-Jun-10,-0.00899
JPM,14-Jun-10,16-Jun-10,0.01296
JPM,14-Jun-10,17-Jun-10,0.00471
JPM,14-Sep-10,9-Sep-10,0.00794
JPM,14-Sep-10,10-Sep-10,-0.01045
JPM,14-Sep-10,13-Sep-10,0.03186
JPM,14-Sep-10,14-Sep-10,-0.00268
JPM,14-Sep-10,15-Sep-10,0.00859
JPM,14-Sep-10,16-Sep-10,0.00759
JPM,14-Sep-10,17-Sep-10,-0.00809
JPM,19-Jan-10,13-Jan-10,0.00626
JPM,19-Jan-10,14-Jan-10,0.00939
JPM,19-Jan-10,15-Jan-10,-0.00582
JPM,19-Jan-10,19-Jan-10,-0.01789
JPM,19-Jan-10,20-Jan-10,0.0059
JPM,19-Jan-10,21-Jan-10,-0.02788
JPM,19-Jan-10,22-Jan-10,0.00614
JPM,20-Jan-11,14-Jan-11,-0.00698
JPM,20-Jan-11,18-Jan-11,0.00241
JPM,20-Jan-11,19-Jan-11,-0.00697
JPM,20-Jan-11,20-Jan-11,0.00629
JPM,20-Jan-11,21-Jan-11,-0.00466
JPM,20-Jan-11,24-Jan-11,-0.00751
JPM,20-Jan-11,25-Jan-11,-0.0067
JPM,26-Jan-07,23-Jan-07,-0.00127
JPM,26-Jan-07,24-Jan-07,-0.00315
JPM,26-Jan-07,25-Jan-07,0.01897
JPM,26-Jan-07,26-Jan-07,-0.00752
JPM,26-Jan-07,29-Jan-07,-0.00474
JPM,26-Jan-07,30-Jan-07,0.00217
JPM,26-Jan-07,31-Jan-07,0.00076
JPM,28-Aug-14,25-Aug-14,0.00948
JPM,28-Aug-14,26-Aug-14,0.00833
JPM,28-Aug-14,27-Aug-14,-0.00276
JPM,28-Aug-14,28-Aug-14,-0.00414
JPM,28-Aug-14,29-Aug-14,-0.00034
JPM,28-Aug-14,2-Sep-14,0.00442
JPM,28-Aug-14,3-Sep-14,0.00152
JPM,28-Mar-13,25-Mar-13,-0.00204
JPM,28-Mar-13,26-Mar-13,-0.00436
JPM,28-Mar-13,27-Mar-13,-0.01336
JPM,28-Mar-13,28-Mar-13,-0.00767
JPM,28-Mar-13,1-Apr-13,0.01133
JPM,28-Mar-13,2-Apr-13,0.00774
JPM,28-Mar-13,3-Apr-13,-0.00871
JPM,31-Jan-11,26-Jan-11,0.00554
JPM,31-Jan-11,27-Jan-11,-0.00836
JPM,31-Jan-11,28-Jan-11,0.00129
JPM,31-Jan-11,31-Jan-11,0.00672
JPM,31-Jan-11,1-Feb-11,-0.00646
JPM,31-Jan-11,2-Feb-11,-0.0007
JPM,31-Jan-11,3-Feb-11,-0.00179
JPM,1-Aug-11,27-Jul-11,-0.00898
JPM,1-Aug-11,28-Jul-11,0.00544
JPM,1-Aug-11,29-Jul-11,-0.00327
JPM,1-Aug-11,1-Aug-11,-0.00197
JPM,1-Aug-11,2-Aug-11,0.00635
JPM,1-Aug-11,3-Aug-11,0.00309
JPM,1-Aug-11,4-Aug-11,-0.00981
LRCX,14-Apr-10,9-Apr-10,0.00006
LRCX,14-Apr-10,12-Apr-10,-0.00048
